ReplyId,Incident_id,ReplyMessage,ReplyDate
2047,1187,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,12/6/2024 14:30
2048,1187,เก็บหลักฐานและ ดำเนินการแจ้งผู้ดูแลเรียบร้อย,12/6/2024 14:39
2049,1188,ให้ Block Source IP ดังกล่าว,14/6/2024 8:26
2050,1189,ให้ Block Source IP ดังกล่าว,14/6/2024 8:26
2051,1189,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:54
2052,1188,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:55
2053,1186,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:55
2054,1185,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:55
2055,1184,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:55
2056,1183,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:56
2057,1182,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:56
2058,1181,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:56
2059,1180,ดำเนินการ Block Source IP แล้ว ,14/6/2024 15:56
2060,1190,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,18/6/2024 7:27
2061,1191,ให้ Block Source IP ดังกล่าว,18/6/2024 7:27
2062,1192,ให้ Block Source IP ดังกล่าว,18/6/2024 7:28
2063,1193,ให้ Block Source IP ดังกล่าว,18/6/2024 7:28
2064,1190,ได้ทำการเก็บหลักฐานและแจ้งผู้ดูแลให้ทำการแก้ไขเรียบร้อย,18/6/2024 10:47
2065,1187,ผู้ดูแลได้ทำการแก้ไขเรียบร้อย,20/6/2024 10:17
2066,1194,ให้ Block Source IP ดังกล่าว,21/6/2024 11:32
2067,1195,ให้ Block Source IP ดังกล่าว,21/6/2024 11:34
2068,1196,ให้ Block Source IP ดังกล่าว,21/6/2024 11:36
2069,1197,ให้ Block Source IP ดังกล่าว,21/6/2024 11:36
2070,1198,ให้ Block Source IP ดังกล่าว,21/6/2024 11:36
2071,1199,ให้ Block Source IP ดังกล่าว,21/6/2024 11:37
2072,1191,ดำเนินการ Block แล้ว,21/6/2024 16:38
2073,1199,ดำเนินการ Block แล้ว,21/6/2024 16:39
2074,1198,ดำเนินการ Block แล้ว,21/6/2024 16:39
2075,1197,ดำเนินการ Block แล้ว,21/6/2024 16:39
2076,1195,ดำเนินการ Block แล้ว,21/6/2024 16:39
2077,1193,ดำเนินการ Block แล้ว,21/6/2024 16:39
2078,1192,ดำเนินการ Block แล้ว,21/6/2024 16:40
2079,1194,ดำเนินการ Block source เรียบร้อย,25/6/2024 9:36
2080,1157,กำลังดำเนินโครงการเพื่อส่งเมล์แจ้งเตือนผู้ใช้งาน,25/6/2024 9:36
2081,1200,ให้ Block Source IP ดังกล่าว,25/6/2024 15:09
2082,1201,ให้ Block Source IP ดังกล่าว,25/6/2024 15:09
2083,1201,ดำเนินการ Block source เรียบร้อย,26/6/2024 12:24
2084,1200,ดำเนินการ Block source เรียบร้อย,26/6/2024 12:25
2085,1202,ให้ Block Source IP ดังกล่าว,1/7/2024 10:28
2086,1203,ให้ Block Source IP ดังกล่าว,1/7/2024 10:28
2087,1204,ให้ Block Source IP ดังกล่าว,1/7/2024 10:29
2088,1205,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,1/7/2024 10:30
2089,1206,ให้ Block Source IP ดังกล่าว,1/7/2024 10:30
2090,1205,ผู้ดูแลได้ทำการแก้ไขเรียบร้อย และได้ส่งข้อมูลช่องโหว่ที่คิดว่าเป็นช่องทางการโจมตี,1/7/2024 10:44
2091,1206,ดำเนินการ Block source เรียบร้อย,1/7/2024 10:44
2092,1204,ดำเนินการ Block source เรียบร้อย,1/7/2024 10:45
2093,1203,ดำเนินการ Block source เรียบร้อย,1/7/2024 10:46
2094,1202,ดำเนินการ Block source เรียบร้อย,1/7/2024 10:46
2095,1208,ผู้ดูแลได้ทำการแก่ไขเรียบร้อย,7/7/2024 9:41
2096,1209,ผู้ดูแลได้ทำการแก้ไขเรียบร้อย,9/7/2024 15:12
2097,1210,ดำเนินการ Block source เรียบร้อย,17/7/2024 14:40
2098,1211,ดำเนินการ Block source เรียบร้อย,17/7/2024 14:41
2099,1212,ดำเนินการ Block source เรียบร้อย,17/7/2024 14:41
2100,1213, ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,17/7/2024 14:53
2101,1215,ประสานแจ้งฝ่าย infra ดำเนินการแก้ไขต่อไป,19/7/2024 14:12
2102,1217,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,24/7/2024 13:32
2103,1217,ดำเนินการ VA และแจ้งผู้ดูแลแล้ว กำลังรอการดำเนินการแก้ไข,24/7/2024 13:35
2104,1217,ผู้ดูแลได้ทำการแก้ไขเรียบร้อย,24/7/2024 17:10
2105,1220,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,31/7/2024 13:25
